Date,Open,High,Low,Close,Adj,Volume,Currency
"Jan 6, 2022",1.000123,1.000598,0.999981,1.000195,1.000195,"71,751,236,899",USDT-USD
"Jan 5, 2022",1.000205,1.000626,0.999952,1.000122,1.000122,"77,225,535,519",USDT-USD
"Jan 4, 2022",1.000161,1.000538,0.999978,1.000208,1.000208,"60,765,931,554",USDT-USD
"Jan 3, 2022",1.000453,1.000727,1.000040,1.000165,1.000165,"54,125,933,259",USDT-USD
"Jan 2, 2022",1.000491,1.000850,1.000160,1.000460,1.000460,"43,202,922,802",USDT-USD
"Jan 1, 2022",1.000093,1.000747,1.000030,1.000500,1.000500,"43,336,209,524",USDT-USD
"Dec 31, 2021",1.000955,1.000955,0.999560,1.000189,1.000189,"57,299,598,140",USDT-USD
"Dec 30, 2021",1.000199,1.001956,0.998300,1.001036,1.001036,"54,862,404,131",USDT-USD
"Dec 29, 2021",1.001253,1.001981,0.998044,1.000294,1.000294,"63,544,101,067",USDT-USD
"Dec 28, 2021",0.999571,1.001997,0.998493,1.001168,1.001168,"74,531,099,414",USDT-USD
"Dec 27, 2021",1.000329,1.001997,0.998009,0.999944,0.999944,"54,788,742,594",USDT-USD
"Dec 26, 2021",0.999990,1.001966,0.998136,1.000449,1.000449,"50,593,058,831",USDT-USD
"Dec 25, 2021",1.001028,1.001998,0.998026,0.999923,0.999923,"48,124,514,320",USDT-USD
"Dec 24, 2021",1.000280,1.001998,0.998123,1.001202,1.001202,"60,467,261,268",USDT-USD
"Dec 23, 2021",1.000470,1.001987,0.998214,1.000388,1.000388,"69,151,777,565",USDT-USD
"Dec 22, 2021",1.000544,1.001988,0.998029,1.000332,1.000332,"57,931,430,463",USDT-USD
"Dec 21, 2021",0.998880,1.001957,0.998020,1.000397,1.000397,"55,687,834,682",USDT-USD
"Dec 20, 2021",1.000079,1.001997,0.998073,0.998971,0.998971,"66,647,887,174",USDT-USD
"Dec 19, 2021",1.000040,1.001958,0.998262,0.999988,0.999988,"49,752,180,810",USDT-USD
"Dec 18, 2021",1.000356,1.001969,0.998199,1.000183,1.000183,"55,813,387,710",USDT-USD
"Dec 17, 2021",1.000093,1.001996,0.998151,1.000838,1.000838,"69,599,166,416",USDT-USD
"Dec 16, 2021",1.000230,1.001999,0.998516,1.000260,1.000260,"60,612,599,459",USDT-USD
"Dec 15, 2021",1.000463,1.001206,0.998096,1.000402,1.000402,"77,440,719,349",USDT-USD
"Dec 14, 2021",1.000380,1.001999,0.998181,1.000648,1.000648,"72,787,499,023",USDT-USD
"Dec 13, 2021",1.000617,1.001994,0.998089,1.000131,1.000131,"66,458,705,759",USDT-USD
"Dec 12, 2021",1.000959,1.001939,0.998072,1.001051,1.001051,"46,141,935,617",USDT-USD
"Dec 11, 2021",1.001641,1.001996,0.998046,1.000556,1.000556,"57,132,834,419",USDT-USD
"Dec 10, 2021",1.000591,1.001985,0.998025,1.001740,1.001740,"68,959,994,142",USDT-USD
"Dec 9, 2021",0.998970,1.001976,0.998138,1.000882,1.000882,"69,831,553,004",USDT-USD
"Dec 8, 2021",1.000941,1.001985,0.998013,0.999366,0.999366,"69,621,457,268",USDT-USD
